competitor_place_id,competitor_name,included,exclusion_reason
ChIJ4Z-vWw5nXj4Rm6ZRisBiPvs,Finest Massage Spa Abu Dhabi,True,
ChIJH-ae3hJnXj4RBkP2Ar0nyHM,Train Wtc Mall,False,FITNESS_OR_SPORTS
ChIJO6ejzVtnXj4R_42xMGCC1Ro,Leelawadee Spa - by Sheraton Khalidiya Abu Dhabi,True,
ChIJoyeUiolnXj4RKtpzJPjHC1k,Ocean Beauty Spa,True,
ChIJz6dobOJlXj4RX9XDqXofqHE,House of Allure Beauty and Spa,True,
ChIJ-ZUDEelnXj4RtjYW_w6XpAk,Amani Spa,True,
ChIJUeM5tEFnXj4RpuEHBFLRwHs,Ruspa Men Spa,False,MEN_OR_BARBER
ChIJew69Lv1FXj4RjK59U-COz1k,Bedashing Beauty Lounge Khalifa City A,False,BEDASHING
ChIJzyPbvrtHXj4R6KGLA8AAb2Q,Brush and Blush Beauty Parlour,True,
ChIJ-0tOHNBFXj4RsRHQhyyvr4c,"Tajmeel Clinic - Aldar HQ, Abu Dhabi",False,MEDICAL
ChIJJb5APb1FXj4RU9aUzn6zONo,Rendezvous Beauty Spa,True,
ChIJ94th-NBFXj4R2IxdmNM2Fco,"Kaya Skin Clinic – Al Raha Mall, Abu Dhabi",False,MEDICAL
ChIJc62Yg95FXj4RMrgnAOPsoYI,Brown Beauty Lounge,False,NON_OPERATIONAL
ChIJCRc4ebdFXj4RDqx1r4bzbto,Beauty Connection Spa Abu Dhabi,True,
ChIJE5ebIilPXj4RiXM5SudT4Bk,W Nails Lounge,False,NON_OPERATIONAL
ChIJz9Ih5T5GXj4RFa6jMlBD1lU,Kensington Beauty Bar,True,
ChIJkWCcYQBHXj4R4DwKrMJEBbc,Home,True,
ChIJD4c_XalPXj4RdqRn4Ir54qU,Bedashing Beauty Lounge - Zayed International Airport (AUH),False,BEDASHING
ChIJDQ4dJJFGXj4RvEL8WJHJhKo,Hajir Ladies Salon - صالون هاجر,True,
ChIJ09bFWihHXj4Rz2GIyRZn0yE,Head World Gents Saloon & Spa,False,MEN_OR_BARBER
ChIJVVVVVWVGXj4RGN8NnKuUiYw,Ruby Salon - Khalifa City Br 1 Abu Dhabi,False,MEN_OR_BARBER
ChIJP3o02VpHXj4RUh5gekRqlMQ,صالون كونكورد للأطفال خليفة أ - Concord Kids Salon,False,KIDS_SALON
ChIJp2CjyU5HXj4RvZbe7w3iiX0,Concord Salon,True,
ChIJEWwMhwxHXj4RrN74nz0pliA,Noor Gents Salon - Al forsan,False,MEN_OR_BARBER
ChIJHX3X8opFXj4R045axWrT8fw,Salon Les Messieurs Barbershop صالون لي مسيو للرجال,False,MEN_OR_BARBER
ChIJqRBWg7NFXj4RN1a_BZ0VMmc,صالون احمد حسن للرجال,False,NON_OPERATIONAL
ChIJC6xHGX9FXj4RJfdYatBx2Co,White Way Gents Spa & Salon,False,MEN_OR_BARBER
ChIJqT_YDwdFXj4RHavRrgI8obs,Orange Salon for Kids - Al Raha Mall,False,KIDS_SALON
ChIJP2wFAmlFXj4RyTAG9SZLuOo,NATURALS BEAUTY SALON - AL RAHA,True,
ChIJDWEqFgBHXj4Rw6ZtxVi8DoA,مجلس بن عشير,True,
ChIJq6qq6mlGXj4RO92VESUx4Jc,Kats NAILS,True,
ChIJk3jzKPdHXj4R0MWNKxJuIRI,Lush And Luxe AD,True,
ChIJs2eLCmxHXj4RrDVnf_IaW08,Mary Foot Spa Abu Dhabi Al Fursan,True,
ChIJe_CnO5xHXj4R6FkGkdcm414,Style House Barbershop,False,NON_OPERATIONAL
ChIJ-40aM_dFXj4Rygszj_QJ6xk,Wellbeings Holistic Healing,True,
ChIJP462TQBFXj4RsnV8CuaHtcM,Massage European Luxury Raha,True,
ChIJd3VfRABFXj4RoJX7BPVLJ2I,Massage Abu Dhabi korea myvy,True,
ChIJT-NfUO5FXj4R77a7FaDMI7U,Royal Siam Spa,True,
ChIJ716q-BxHXj4RCd1JYV34yEo,Teresita Massage Spa,True,
ChIJv1qk5CGcdy0RV8MzOTAYrA0,Home Massage Abudhabi - Sweet Service,True,
ChIJge9vNABHXj4RONOnLtEBvLM,Massage Service Facial - Massage Body,True,
ChIJdzp725BfXj4RU7DnOfHiaSY,Al Alfredo massage spa,True,
ChIJURVpPwBJXj4RqJu7MxgB1zo,Massage Japan SVIP - Emerald Essence,True,
ChIJCbOffABJXj4RXWtPUSMFZ6Q,HD Home Massage Serenity Sweet,True,
ChIJ-7A0a3ZpXj4RNJZLmTCE1Gk,Massage Diamond Spa Home Massage Masdar,True,
ChIJp3xbSABJXj4RArqZJvxrev0,Taiwan Home Zen Luxury,True,
ChIJkSwLDJNpXj4RtQYxdmrZE70,Massage Relax Curia Ruby Enjoy,True,
ChIJASsJwpdpXj4RK-rxI9CDims,Al Dalal Beauty Salon,True,
ChIJBREr7oNDXj4RfhQ5lRfJBPU,kiraz Ladies Beauty Center,True,
ChIJL7E9GABDXj4RdCs3McQnU1c,TINA BEAUTY,True,
ChIJacCVD2FpXj4Rvre78a0WaQA,Fathimaz Henna -Home Service -خدمة الحناء المنزلية,True,
ChIJy0gbkiRDXj4RsKUFEhYvICw,Organica by Mirrors Saloon,True,
ChIJgeFFaappXj4REiZyLYWaDEg,BENZER GENTS SALON,False,MEN_OR_BARBER
ChIJ0Sd5RyhpXj4Rp9lU2NlVMg4,Olympic Gents Saloon,False,MEN_OR_BARBER
ChIJiUbLcQBpXj4Rrh82_QbLpHQ,صالون الياقوت,True,
ChIJG1BpUgBDXj4RQuIEXS289GI,Nails press ons in ABU DHABI,True,
ChIJgTxkYZpJXj4RusR5vi7BXmA,Ultimate spa,True,
ChIJY7bzHEZpXj4ReDHIyfx7PTs,Kanaan VIP Gents Salon & Spa - Muroor | صالون كنعان في آي بي للرجال,False,MEN_OR_BARBER
ChIJN9eG_DVoXj4RuC7KkUGVwaY,"Kaya Skin Clinic - Mushrif Mall, Abu Dhabi",False,MEDICAL
ChIJPRGoKwBDXj4RPVdbKpl-fl8,Massage Oralie Services Relaxions,True,
ChIJVc-BCDhoXj4RWTz75oIlYOQ,Harrods Beauty Center,True,
ChIJwayUBS9DXj4Rb4ER-WdufF0,Bodylines Fitness & Spa,True,
ChIJSTVRWhdhXz4RTKu1gveB2Ew,Kayla Medical & Aesthetic Center مركز كايلا الطبي,False,MEDICAL
ChIJL_QEkTpcXz4R7As6m_Q-BoE,صالون حلا الشام,True,
ChIJ54PE32NnXz4RggzfKf_eLyw,Grand Flora Beauty Salon & Spa - Rashidiya,True,
ChIJp1bBDyZcXz4R-_1hE0ra_Ow,"Companion Beauty Salon & SPA | Madina Mall, 2nd Floor (Head Office)",True,
ChIJjW3qyTdcXz4ReawLpDKzfZQ,Blush N Curls Ladies Salon & Spa - Al Qusais - Best Beauty Salon In Qusais - Dubai,True,
ChIJO9rOY1ZrXz4RM1v04TXRnTU,LUMA Clinic Dubai,False,MEDICAL
ChIJT4n6R0phXz4RPwat6Axi93g,Brow and Beauty Mirdif,True,
ChIJHczgbTdcXz4RtMBSE8265p4,Shammasi Ladies Salon,True,
ChIJB_FBOgBdXz4Rzv1HuzwXmRU,Roses Dew Beauty Lounge Salon - Madina Mall,True,
ChIJJym1WZlgXz4RDU-v4mRhckE,Bedashing Beauty Lounge - Mirdif 35,False,BEDASHING
ChIJE1CVe7ZhXz4RPi3-mmioJNc,Blank beauty lounge,True,
ChIJjQm_aR5eXz4RBuSMIYXLnQE,Salon Afrina Beauty & Henna - Etihad Mall,True,
ChIJaQ06FQ1nXz4R1PXstZ5Ez1I,Eclatavecnous,True,
ChIJUXfUeL1gXz4RwoJm7PLsBFU,Truelase Beauty Clinic,False,MEDICAL
ChIJOxA3apJgXz4RS1_ETpmpCzQ,Glamour Beauty & Nail Spa Mirdif,True,
ChIJyxgqYEBhXz4RAZNvYw_LX3E,Amro Ladies Salon,True,
ChIJ8T1hzpZcXz4RN0Yw4opznAo,Buthaina Henna And Beauty Saloon,True,
ChIJIV5u57lhXz4RTiAAlQApPLA,Oza beauty center,True,
ChIJPUgcS-NhXz4RMdpvyJgsz80,Mona Beauty Center Al Khawaneej Branch,True,
ChIJXf3q1wRqXz4RSrgwabJZY7Y,Maison de Joelle Mirdif,True,
ChIJX9rSfAhgXz4REP2-OpVO6sI,86 Beauty Lounge,True,
ChIJGe2UN9FfXz4R2KOaY8GQ-6w,Grand Flora Beauty Salon & Spa - Aswaaq Mall Mizhar,True,
ChIJ8Yc6IgBhXz4Rdx4fS5Ow0SQ,ULTA BEAUTY CENTER,True,
ChIJu9QT9KBfXz4RmPFEsoWYCMk,"Decent Rose Ladies Salon | Muwaileh, Sharjah, UAE",False,NON_OPERATIONAL
ChIJUX2qSwBhXz4RptuSK0u82tI,Flourish Beauty Lounge & Spa,True,
ChIJlwYu_B1hXz4RZTOwsrvsdO0,Queen Code - Beauty Salon - Mirdiff - Services from Just @129AED,True,
ChIJUTLJmUBhXz4ReE1-QwVa5zQ,صالون بدع زايد Bede Zayed Salon,True,
ChIJLatvpzxhXz4R6f1fAYU2Y2Y,Juice Salon Arabian Centre,True,
ChIJseo9qXJgXz4R99jVdXEyzg8,Mr Barber Saloon حلاق مستر باربر,False,MEN_OR_BARBER
ChIJVZa8oM1fXz4RleKF7gZelj4,Thfayer Beauty Salon صالون ضفاير للتجميل,True,
ChIJw6flWi5fXz4Ru5lxfNLXAXs,AL FARS GENTS SALON,False,MEN_OR_BARBER
ChIJxaUq0KRhXz4RpKlAdFHFyYM,Eternel Clinic Mirdif,False,MEDICAL
ChIJU90E1hVhXz4RKbhXBXGvb2w,Reaction beauty salon ريأكشن بيوتي صالون,True,
ChIJX8JEWtRgXz4R8lwfLlrHRww,Sandhya Beauty Salon Al Warqaa,True,
ChIJAYtbRnBhXz4R_1Hf8c6DSYQ,"Ashtamudi Ladies Beauty Salon Al Warqa - Best Salon and Beauty Parlour in Al Warqa, Dubai",True,
ChIJ-6lvMLlnXz4RAWRCDUhTRy0,Companion Beauty Salon @ Dubai Badia Sky Center,True,
ChIJWdKdsdBhXz4RcaAB5RbGpG8,صالون انس الشامي للرجال,False,MEN_OR_BARBER
ChIJN0SHAoVnXz4Rqa_DRluouT4,Alanaqa Althahabia ladies Salon,True,
ChIJneGUPABhXz4RE0N617xsX4c,New barber shop Dubai,False,MEN_OR_BARBER
ChIJJw0fUqpdXz4Rp5zGUOHHvO4,Al saada Hairdressing,True,
ChIJixkr1gpdXz4RsyFhhsO1plQ,Neat Heads Lice Treatment,True,
ChIJg8NAHpRdXz4R674YLWLRFA4,Naturals Salon,True,
ChIJTwgtSTVcXz4RIjgKUHZYlKg,B Saigon Beauty Centre - Ladies Salon in Al Qusais,True,
ChIJ7QZKOa1dXz4R0SulC-Xxoig,Al Shaikha Saloon,True,
ChIJYVP9wiZcXz4Ryr1f5m2No8Q,Bodour Beauty Salon صالون بدور للتجميل,True,
ChIJw6Y4HQBdXz4R-G6_K02pC74,AL MAQAS AL RAQI GENTS SALOON,False,MEN_OR_BARBER
ChIJi6JYazFdXz4R82JZL0Bui88,Al Jehad Hair Saloon,True,
ChIJ23QBHwBfXz4RlcTyj4cj-KU,Bab Al Sahel Gents Saloon صالون باب الساحل للرجال,False,MEN_OR_BARBER
ChIJkctWpShfXz4RLWbT4WUpWM8,Art of Scissors,False,MEN_OR_BARBER
ChIJ92B1f81hXz4Rm321-Crpa4Y,Curly Hair Salon for Kids,False,KIDS_SALON
ChIJMRFFemhhXz4RNZzEyUCaiwE,SHABAB AL FAREEJ GENTS SALOON L.L.C,False,MEN_OR_BARBER
ChIJA8qCehhhXz4RbJTncUr18vo,The Hair Lab Gents salon,False,MEN_OR_BARBER
ChIJ7cjsHQBhXz4Rid2CWsBY6_o,Friends GentsSalon,False,MEN_OR_BARBER
ChIJ1b7sNpJgXz4RPRyTURmMt14,مردف.حلاقة هير فيشن,False,MEN_OR_BARBER
ChIJwcJO52VhXz4RHT5mixUzNjc,Sarona Beauty center | مركز سارونا للتجميل,False,NON_OPERATIONAL
ChIJx40lYz1hXz4RG2DhGLR1Tkg,Abeeha Mamoon Official | Makeup & Hair Artist,True,
ChIJdz0NgThhXz4RP4TSckOGe7A,Al Maqas Al Massi Gents saloon,False,MEN_OR_BARBER
ChIJtURYnW9hXz4R7buJvl_4K58,مردف,True,
ChIJOeV_SABhXz4RCf-BqDcwoOM,صالون الخطوة الاولى للرجال,False,MEN_OR_BARBER
ChIJYch0DJpgXz4RYl3-nQQRTQs,Yarmook Hairdressing,True,
ChIJIyhvuphhXz4RHCTKj3lr-oU,I style salon,True,
ChIJx9eINHZfXz4RhzBrl896A-w,Rukn Al ZafraaN HairdressinG SaloN,True,
ChIJAc1VP_VfXz4RaWB02ulApwU,Jafar hassan hairdressing,True,
ChIJGbX62aJfXz4RXT5sTY7a0Rs,Alumdha gents salon,False,MEN_OR_BARBER
ChIJp1Ekb5lfXz4RbWUtaqdmc6E,NOOR AL SAFA GENTS SALON,False,MEN_OR_BARBER
ChIJwxgIBdNfXz4R2RZ3llHfwbE,Golden Scissors Salon Br. Al Mizhar 1,True,
ChIJ7SaAwL9fXz4Ry5ygsTXccn0,صالون الاعيان للرجال,False,MEN_OR_BARBER
ChIJIVYaXIBfXz4RxWYrAHRah6E,حلاق باب الخوانيج,False,MEN_OR_BARBER
ChIJp3qBHkpfXz4Rg0bc9xPcuU0,Coast Star Gents Saloon,False,MEN_OR_BARBER
ChIJ3XD7sFBfXz4RVIb-B8rfjWA,Al Mufadhal Hairdressing Saloon,True,
ChIJdR8roO1ZXz4R7JHuBfdkP48,Paul barber branch-4,False,MEN_OR_BARBER
ChIJY2mPradfXz4Rdpn2fDztHS4,Salam Wadi Men's Saloon,False,MEN_OR_BARBER
ChIJ4Soq2PpfXz4RRmLrirgM8aE,Pretty Cut Saloon,True,
ChIJYf7krX9gXz4RGvBGpDymdfI,Miami Saloon,True,
ChIJl3fA-stcXz4RrWsOzfQF_lg,Bel Remaitha Club,True,
ChIJM9BvpiZhXz4RKekFL2g9Z9Q,Gharam spa & massage Dubai,True,
ChIJ8c0-rT5hXz4RroyUvlpXoWo,Jamal Alhenna SPA & Massage Dubai,True,
ChIJi3McwlFnXz4RAq7JLtmrRr4,GOLDEN SEVEN SPA MASSAGE,True,
ChIJLeoksRxhXz4RKRXWg_MDrk0,LAXTAO ROKN Ayurvedic Center SPA,True,
ChIJT-HmXyhdXz4R8vKxnrlSrDE,Summer VIP Spa Massage Center,True,
ChIJ8bUJlz1dXz4RfRVRzRcZ6zk,Friends Massage Spa - Al Qusais,True,
ChIJKQSgGvJdXz4RMEas4MzbJIQ,Ayur Arogya Massage Center,True,
ChIJ2efCG1hfXz4RhFlkjvCIP9w,South Pole Personal Care Center,True,
ChIJfbEJOjZcXz4RZgL0SJ842ME,Our Spa,True,
ChIJMcFlQRFdXz4RBwOCqiWpGZ0,Chen Yu Spa,True,
ChIJXZYxUuhDXz4Ryj9adQUkUic,Arez Beauty Center ( أريز بيوتي سنتر ),True,
ChIJCX7D9ANdXz4RK7OSLxZK9eY,Rose Gold Personal Care Center,True,
ChIJy56oBQBdXz4RB7OygSPRzEU,Kerala spa,True,
ChIJ184_Rx5eXz4RlUpiUzw7nI4,Royal Touch Spa,True,
ChIJhYED1TVhXz4RzFZ1BKPUr1I,Loofa ladies massage & relaxation centre,True,
ChIJoT5vIw1hXz4REsrI67hb2bU,Zaya clinic,True,
ChIJuXsWUMNhXz4RCkBK2LtRN5Y,SAF Hijama,True,
ChIJG2TxuC1hXz4RnUVqPSP6Xnc,Haven spa,True,
ChIJJ_SevxZhXz4RSYP8O2TizY8,Benny massage spa,True,
ChIJN2GH--ZhXz4R8izacLUM13Q,Yinyang Spa,True,
ChIJ9aEjiFphXz4RFCy-UBdOa00,Juice massage spa,True,
ChIJv9bubABhXz4RWxeW-EjBd1s,Rosewood SPA,True,
ChIJp-kmxLlhXz4RPRQEC8Dd4Mw,Rosewood Foot Massage مركز روزوود لتدليك القدم للنساء,True,
ChIJ2-P0NslhXz4RH62nyWIiYMw,NORA Home Spa and Wellness,True,
ChIJ3wXfTSFfXz4RuikYhUqiugQ,YinYang Spa Massage Body,True,
ChIJ65OdGVFDXz4RujxS_90hHT0,"Aesthetic Clinic in Mirdif / Sculptra, PRP hair treatment, Skin booster, Pigmentation..",False,MEDICAL
ChIJz1xDKv1DXz4Riex4bhOKQCo,Zvezda Ivanova (zizi) | Beauty Therapist,False,MEDICAL
ChIJ4yy80FJhXz4R4SR0vky4V8A,Facial Therapist / Hydrafacial / Face scrub / Dark spots on face,True,
ChIJifIQ9Lk4Xj4RvyIgEGAO9Mo,Indian Star Ladies Beauty Salon,True,
ChIJ1TavO7FHXj4RggvNIQ2170I,OFF WHITE Salon & Spa,True,
ChIJayuaDsM5Xj4RdUrjCnR9yOg,Tirur Saloon,True,
ChIJ8e8Wzr44Xj4RYCEdDKI7hVs,Salama Style Ladies Salon,True,
ChIJjyvQJ3JHXj4RCvnEkHP0x_0,Ivy's Beauty Secret Ladies Salon & Spa,True,
ChIJR3KW7rw5Xj4RS2sYOWLKb1M,Beezah women beauty center,True,
ChIJhVfAK4k5Xj4RbHhZUFTulLQ,"AWTAR BEAUTY CENTER MBZ , ABUDHABI",True,
ChIJ3SEMMhNHXj4R6covViidENk,Hair and fair ladies salon and spa,True,
ChIJBR1S6FBHXj4RlHjUu_rqzo0,Awesome Ladies Salon,True,
ChIJq4yo9plGXj4Rwg8iScd-r9I,Charm Slimming & Beauty Center,True,
ChIJ14qBf3tmXj4Ryl0XGGlJi5A,Le Voyage Beauty & Spa,True,
ChIJR8LWo1tGXj4Rx0MLzz2712E,Dalaagulfbeauty صالون دلع الخليج,True,
ChIJ2Tnc5S5HXj4RNjPyrNjyazw,Milan clinic,False,MEDICAL
ChIJt45Kt0s5Xj4R3UgfbJtPAVs,Al Arafa Star Gents Saloon,False,MEN_OR_BARBER
ChIJ0aF1awA5Xj4RzsnvtOgyrIo,Turkish Mustache تركش موستاش,True,
ChIJxW66xdRHXj4RqJm1nMhRvJc,West life personal care and beauty saloon for men,False,MEN_OR_BARBER
ChIJz27LlA4JIWYR1KLi8sKhdlU,Fair World Professional Ladies Beauty Salon,True,
ChIJ9dq_ZllHXj4RhKzlQemDBoI,Mayar Gents Saloon,False,MEN_OR_BARBER
ChIJ8ZPO0QRBXj4R_OvxspHe20A,Sky tower Gents,False,MEN_OR_BARBER
ChIJO5hjYKg5Xj4R5e0LuAPN4Ms,Beauty hub by Arshu,True,
ChIJO8RuFac4Xj4RcgrYVOoDPMo,Fawaz Hair Salon,True,
ChIJ1RvpsmVHXj4RzqdXYwQ6nco,Vintage salon gents and kids,False,MEN_OR_BARBER
ChIJuc78aQBHXj4RvXyUwUss-Cs,صالون نادي نابولي للرجال,False,MEN_OR_BARBER
ChIJK4bGsO9HXj4R6x-giJhddZA,Delo gents saloon and spa,False,MEN_OR_BARBER
ChIJLTLtxbo4Xj4RYgA2rBQKaYw,مركز الأنامل الذهبية للعناية بالأظافر Alanamel Golden Nails Care Center,True,
ChIJO1lUQJ9HXj4RVpKdHJoQY_4,Good Luck Star Ladies Beauty Salon in Abu Dhabi,True,
ChIJ0TQW78c5Xj4RDtORwC-ONKo,Nails Style Beauty Centre - Dalma Mall,True,
ChIJod5jFpQ5Xj4RJV_dAv0-mg0,SMIDA-Dalma mall Branch,True,
ChIJo2tKXA45Xj4RZMl1vkWjkSI,Glozznailzz_by_Uma,True,
ChIJf1QdxW05Xj4RtIDF95fZkb0,NA Rama Salon,True,
ChIJ2wYny41HXj4RMappaI-lpbU,SMIDA-Capital mall,True,
ChIJk52ZdNo5Xj4RB1qWnAG5aXA,N.Bar Nail Spa & Salon My Town Center MBZ,True,
ChIJh_uD3m85Xj4RBJOJd5VJwQ8,Marvish shine beauty home services,True,
ChIJR0SITitHXj4RVCWVzbn_lEk,Roses Dew Beauty Lounge- Musaffah,True,
ChIJM6dIY9VHXj4Rr8WknVYE9b4,Pattaya Thai Spa For Men,False,MEN_OR_BARBER
ChIJ_SJiAWtHXj4RKz-Q2DlDrjI,Amazing Hand Gents Massage Center & SPA,False,MEN_OR_BARBER
ChIJ2dqWeZk5Xj4R99xZKd6YHlM,MASSAGE - CENTER - ME11,True,
ChIJQdoZCUM5Xj4RQfxpzKbPKiY,"Red Chilly Wellness Spa & health care Center LLC , Shabiya 11",True,
ChIJG5SPokc5Xj4Rp87ChpdkP7s,So Gents Spa,False,MEN_OR_BARBER
ChIJUW15SdI5Xj4R-RuI0ZyXEeA,Thai Massage Center Shabiya & mussafah,True,
ChIJHcvwO7I5Xj4RwP-Txt2Ji00,She Center Massage Spa,True,
ChIJGeXyd7g5Xj4RvsC4oti40rk,Tom massage 24 service,True,
ChIJdaV_HkQ5Xj4R7JYJGBtM9h8,Massage Center Musaffah 02,True,
ChIJp6Qr33pHXj4R1QR5ZMk4RGA,SPA Massage Center ViP,True,
ChIJA3EJ66w5Xj4R9F7EIyT1AIE,HAPPY SPA SHABIA 10,False,NON_OPERATIONAL
ChIJ_79t_bI5Xj4Rx1miBv8qfWk,No massage center,True,
ChIJzyQFxIdHXj4RUv1C_PiTxp4,Hon Spa,True,
ChIJyVN5GCdHXj4ReNVO3YUVu1I,BUFF AND BLOW WOMEN PERSONAL CARE AND BEAUTY,True,
ChIJ06MWZEtHXj4RRsLl_M1Vr_U,Rimal Spa Relax,True,
ChIJR6DuRulnXz4RsewBFpNYmzQ,Bedashing Beauty Lounge Nad Al Sheba,False,BEDASHING
ChIJLSKu0D5nXz4RGBDK06c050k,N.Bar Nail Spa & Salon Meydan Heights,True,
ChIJByQWay9nXz4RdepbnyXyo_Q,LULU GLAM Beauty Salon,True,
ChIJpcEpTollXz4RYWx3J_3jiFI,Beauty Bay Salon & Spa,True,
ChIJwfOXOuNlXz4Rhv9XhOocsEw,Liwan Ladies Salon,True,
ChIJxSCQ0ltmXz4RBDXnZ2z93kY,Nad Alsheba Salon,True,
ChIJZ_wIswtnXz4RdMnU_26j8yk,Manisha and Sunita Beauty Salon,True,
ChIJBcOovzplXz4RPNnZQuYhHFs,Brows by DRT,True,
ChIJfyvyeJxpXz4R95d_eDOquYM,A La Mode Beauty Salon,True,
ChIJJ5b97wBlXz4RWg9WIhQtxMs,Hawaiian Hush Home Spa,True,
ChIJjSHYKmdlXz4R7199l-Nl7Pw,Miss Dolly’s Salon,True,
ChIJT0MB79BlXz4R3Ue-of9OgY8,My Style by Jumana - Nad Al Sheba,True,
ChIJTTjZohJnXz4RLZO4TXpG-qk,Eden Blossom - Best Ladies Salon in Creek Harbour,True,
ChIJW70YwIJnXz4RozAagG9l45Y,Fit & Aesthetic Medical Clinic,True,
ChIJT0AQ1n5nXz4RjOKXwpkzhEY,Mood Salon,True,
ChIJ3XPBxZlhXz4RRQ7K1QNxXfA,Tips and Toes - Creek Beach,True,
ChIJQVQek59rXz4RAG7c_F1lfF4,Samarz Beauty Lounge,True,
ChIJj8F2ecRnXz4RwM7JfxJy_rY,Gloss and Glam Beauty Lounge - Ladies Salon Ras Al Khor - Dubai,True,
ChIJc-XHkRJJC4ARQioJL4ZTssI,My Glow Story Women Salon,True,
ChIJ9zni5CxnXz4RYkBFMmjm6MM,Laloge Beauty Salons And Spa,True,
ChIJcYYO9NJpXz4R5ayXhS1-h08,Essence Healing Spa (Branch) - Sobha Hartland,True,
ChIJaezNNr9pXz4R-DDQ9EjgF4Q,Uncle Sam Gents Salon,False,MEN_OR_BARBER
ChIJj8yR8RppXz4Ro1SLfUtxPZk,Pink Stiletto by Shweta Ladies Salon,True,
ChIJ6RREWe1pXz4RX7j2D37MuOo,Samar Shine Ladies Beauty Salon LLC,True,
ChIJe2frSOFmXz4R2LUGYRiGYRs,Blush Beauty Salon,True,
ChIJk2vrMWppXz4RGutjLinVmmI,Helen Nail Home Service,True,
ChIJn4OqQcNnXz4RTu4vWlp-UNw,Saloon Bab nad Alhamaer صالون باب ندالحمر,True,
ChIJ88zhlKJnXz4RgjUWL8ZQ3TI,Barber shop,False,MEN_OR_BARBER
ChIJlzuPZgBnXz4RPn5Nw51r-j8,creek harbor,True,
ChIJx6wkCWtlXz4RX7Ku5gat0DU,Esthetics Connection Beauty Lounge,True,
ChIJH3yBpCplXz4RZonQD1ayXQo,Queen Code Oasis -Beauty Salon & SPA - Services from Just @89AED,True,
ChIJ57SKJG5kXz4ROxQxs202Ozk,Sakura Beauty Spa,True,
ChIJP90yfQdlXz4RiDBzg7M2PCQ,Red Carpet Clinic,False,MEDICAL
ChIJx--xod1nXz4R9pUr1Qw22GU,Ameera Beauty Salon,True,
ChIJDdodtc9jXz4R3ti9_nqWpII,Maya Beauty Salon,True,
ChIJs4jpcKxnXz4R-oJyGOwSU-c,Cades Beauty Salon,True,
ChIJNZHv4yZlXz4R40GyJJb_xJE,ART ZONE AVENUE BEAUTY SALON,True,
ChIJzyOoiNVnXz4R3-OlizbH3yE,Ray Avenue Ladies Salon,True,
ChIJmQ-EaQtnXz4RIGPcrAzL2rU,City Style barber shop & Spa nad Alhammar صالون سيتي ستايل للرجال ند الحمر,False,MEN_OR_BARBER
ChIJA2ldcoxlXz4RHSRfmmv-Odg,BarberZ Guild (Liwan),False,MEN_OR_BARBER
ChIJNw6Op_1lXz4RiraAUs5U76E,Hair Repair Salon - Nad Al Sheba,True,
ChIJAdx8RQBlXz4RhObqedgirVY,Hair Avenue gents salon,False,MEN_OR_BARBER
ChIJgY2AawBnXz4RvrQgAzAaYGc,Nadalsheiba4,True,
ChIJ3yjuxmdlXz4R_ScJ3uMequc,Blush & Brush Beauty,False,NON_OPERATIONAL
ChIJ22tpJuhnXz4RpijOmmdUyq0,Hairworks Nad Al Sheba Mall,True,
ChIJnYuSyJFlXz4R-I7SrCZP2xM,阿波罗号,True,
ChIJC-2Th4xlXz4Rw5caWKJ5tYc,"House of Weaves - Specialists in Afro mens, women's and wider community hair extensions, weaves, wigs and braids.",False,MEN_OR_BARBER
ChIJCSk-26wTD6URIjAvhufwZV8,VALOUR GENTS SALON,False,MEN_OR_BARBER
ChIJm75PZR4DsCQRPmcPWjYCNlI,Dubai freelance makeup artist-PINK Makeover Studio & Academy,True,
ChIJlaTCtEtnXz4RYLQK5j9kGmA,Black Mustache Gents Salon & Spa | Barber Shop,False,MEN_OR_BARBER
ChIJwRwRdEZnXz4ROgD7Qu2Bz0s,UF Makeup in Dubai,True,
ChIJY6w7FV5nXz4Ruwl7JXmKmpg,Arada Gents hair dressing saloon,False,MEN_OR_BARBER
ChIJNVoATUlnXz4RB8xW0XwMpOE,Al Anaqa Gents salon Barber,False,MEN_OR_BARBER
ChIJXTH26w5nXz4Rl4CiRKs9tt4,Pochinki - Dubai,True,
ChIJPw22BMZnXz4R9f0kWfaMBcg,Omar Al Marzouqi Haircutting Saloon,True,
ChIJC3E7UoZDXz4RvGUrXxKAi4U,Tahir wasim gents salon llc,False,MEN_OR_BARBER
ChIJ0RNuIABnXz4RMeaEfQdwwDw,Al Taif Star Hair Dressing Saloon,True,
ChIJk0wZeQ5nXz4RTguFNFtl8yo,AG Bloom Hair and Beauty,True,
ChIJoajPqSdnXz4RDl2n5wydMTQ,Hair by Aman Sidhu,True,
ChIJT-CEh2hkXz4Rqi92Z6ZL_nw,Brown Sugar Hair Salon,True,
ChIJHcszTSRlXz4RJeLQGJrY92c,The Shave Shop Barber Shop DSO,False,MEN_OR_BARBER
ChIJn-15vKhlXz4RjvDBtBNWL6c,MiniCuts Kids Salon ( Silicon Oasis),False,MEN_OR_BARBER
ChIJm6_EBkBlXz4RQCuT4_8QHCA,Streaks Salon Dubai Silicon Oasis,True,
ChIJ8xbFgMpmXz4R6ZegOigreVs,Amigos Gents Salon,False,MEN_OR_BARBER
