official_store_id,branch_name,google_place_id,sample_position,review_rating,review_text,original_review_text,publish_time,relative_publish_time,author_name,review_url,source,retrieved_at
29,Mirdif 35,ChIJJym1WZlgXz4RDU-v4mRhckE,3,3,"I’m a regular Bedashing customer, and I visit Bedashing Mirdif 35 most often.
I usually enjoy the services, but I was disappointed to learn that as part of the renovation plan, the receptionist’s seating and reception area were completely removed.

The receptionist is now expected to stand throughout the day, which doesn’t make sense for a front-desk role. It’s even more concerning as she is pregnant. Renovations should not come at the expense of basic staff comfort and wellbeing.

I truly hope management reconsiders this decision and provides a more humane and practical working environment.","I’m a regular Bedashing customer, and I visit Bedashing Mirdif 35 most often.
I usually enjoy the services, but I was disappointed to learn that as part of the renovation plan, the receptionist’s seating and reception area were completely removed.

The receptionist is now expected to stand throughout the day, which doesn’t make sense for a front-desk role. It’s even more concerning as she is pregnant. Renovations should not come at the expense of basic staff comfort and wellbeing.

I truly hope management reconsiders this decision and provides a more humane and practical working environment.",2026-01-25T07:09:18.497689760Z,7 months ago,A A,https://www.google.com/maps/reviews/data=!4m6!14m5!1m4!2m3!1sCi9DQUlRQUNvZENodHljRjlvT25wa1VrbzVMV2syVlcxdGNFYzRVMnRFWTJoM2IzYxAB!2m1!1s0x3e5f609959b52927:0x41726164e2af4f0d,Google Places API (New); API returns up to 5 review samples,2026-09-02T15:15:30+00:00
29,Mirdif 35,ChIJJym1WZlgXz4RDU-v4mRhckE,4,1,"The hair turned out nice, but overall I was disappointed. The pricing was not transparent, and extra products were added without clearly explaining they would cost extra. Only after a long discussion were those charges removed and converted into salon credit instead of a refund. During my appointment, my shirt was also stained with hair dye. I was told the stain would come out, but it didn’t, and I was advised to pay for professional cleaning myself. Unfortunately, the way these issues were handled left me disappointed.","The hair turned out nice, but overall I was disappointed. The pricing was not transparent, and extra products were added without clearly explaining they would cost extra. Only after a long discussion were those charges removed and converted into salon credit instead of a refund. During my appointment, my shirt was also stained with hair dye. I was told the stain would come out, but it didn’t, and I was advised to pay for professional cleaning myself. Unfortunately, the way these issues were handled left me disappointed.",2026-06-30T16:55:15.228910036Z,2 months ago,Cemile Dag,https://www.google.com/maps/reviews/data=!4m6!14m5!1m4!2m3!1sCi9DQUlRQUNvZENodHljRjlvT2trM1JIWk1ORFk1Y1hBelF6bGxUVkZRYjNSNU9WRRAB!2m1!1s0x3e5f609959b52927:0x41726164e2af4f0d,Google Places API (New); API returns up to 5 review samples,2026-09-02T15:15:30+00:00
29,Mirdif 35,ChIJJym1WZlgXz4RDU-v4mRhckE,5,5,"Very professional and accommodating staff. I always get my manicure and pedicure done by Wilma, and she consistently provides excellent service.","Very professional and accommodating staff. I always get my manicure and pedicure done by Wilma, and she consistently provides excellent service.",2026-07-17T09:21:02.622722295Z,a month ago,Sara Bahlooq,https://www.google.com/maps/reviews/data=!4m6!14m5!1m4!2m3!1sCi9DQUlRQUNvZENodHljRjlvT2pnMWNYVmFMVWxFVUZGV1RqQm9iRkF5VmtwUk4yYxAB!2m1!1s0x3e5f609959b52927:0x41726164e2af4f0d,Google Places API (New); API returns up to 5 review samples,2026-09-02T15:15:30+00:00
44,Mohammed Bin Zayed City,ChIJ1acVeH1HXj4RSli59C2hk2k,1,5,"Wendel is truly the BEST nail tech ever! She is so talented and always understands exactly what I want and somehow makes it even better! 😍 She pays attention to every detail and her work always turns out perfect. On top of that, she is the sweetest person and makes every appointment such a relaxing and enjoyable experience. I always leave her chair feeling so happy with my nails! Highly recommend Wendel to anyone looking for beautiful, high-quality nails! 💅✨","Wendel is truly the BEST nail tech ever! She is so talented and always understands exactly what I want and somehow makes it even better! 😍 She pays attention to every detail and her work always turns out perfect. On top of that, she is the sweetest person and makes every appointment such a relaxing and enjoyable experience. I always leave her chair feeling so happy with my nails! Highly recommend Wendel to anyone looking for beautiful, high-quality nails! 💅✨",2025-10-27T15:36:57.486334478Z,10 months ago,an,https://www.google.com/maps/reviews/data=!4m6!14m5!1m4!2m3!1sCi9DQUlRQUNvZENodHljRjlvT25jd1ppMTBiRVZTYlVWdFRTMXBlVFpJVFhWcE1YYxAB!2m1!1s0x3e5e477d7815a7d5:0x6993a12df4b9584a,Google Places API (New); API returns up to 5 review samples,2026-09-02T15:15:30+00:00
44,Mohammed Bin Zayed City,ChIJ1acVeH1HXj4RSli59C2hk2k,2,5,"I had Sherly doing my eyelashes and it was the first time since I moved here to Abu Dhabi that someone has been able to do it exactly the way the Eastern European technicians do it. Completely natural and looking gorgeous. She made me look like the lashes belonged to me and I had makeup on and not fake and plastic Barbie like…
Julie took care of my hands and she made me feel super pampered. She moved fast but she was careful not to make me feel uncomfortable. Great technician!
Jenalyn took care of my feet and made me feel comfortable and safe since I have some problems with pedicure in general. She was amazing!
Tala, the receptionist was very sweet and super helpful and made me feel taken care of in a very beautiful way.
And last but not least, Ana who is the receptionist who helped me make the appointment one day prior to my salon visit was the reason I decided to come and have my treatments done here in this salon. Why? She was sweet, helpful, always smiling and although I showed up after 8 PM, she never made me feel like I was bothering her. On the contrary! She was extremely friendly and sweet but not in a fake way. So thank you girls! From the bottom of my heart.
I will be back as soon as I recover after my surgery.

Andreea Magliano","I had Sherly doing my eyelashes and it was the first time since I moved here to Abu Dhabi that someone has been able to do it exactly the way the Eastern European technicians do it. Completely natural and looking gorgeous. She made me look like the lashes belonged to me and I had makeup on and not fake and plastic Barbie like…
Julie took care of my hands and she made me feel super pampered. She moved fast but she was careful not to make me feel uncomfortable. Great technician!
Jenalyn took care of my feet and made me feel comfortable and safe since I have some problems with pedicure in general. She was amazing!
Tala, the receptionist was very sweet and super helpful and made me feel taken care of in a very beautiful way.
And last but not least, Ana who is the receptionist who helped me make the appointment one day prior to my salon visit was the reason I decided to come and have my treatments done here in this salon. Why? She was sweet, helpful, always smiling and although I showed up after 8 PM, she never made me feel like I was bothering her. On the contrary! She was extremely friendly and sweet but not in a fake way. So thank you girls! From the bottom of my heart.
I will be back as soon as I recover after my surgery.

Andreea Magliano",2026-03-24T11:56:02.683543560Z,5 months ago,Magliano,https://www.google.com/maps/reviews/data=!4m6!14m5!1m4!2m3!1sCi9DQUlRQUNvZENodHljRjlvT2paakxVWTNUVmRFY1VaRmNIWlROMDR4UlcweGFsRRAB!2m1!1s0x3e5e477d7815a7d5:0x6993a12df4b9584a,Google Places API (New); API returns up to 5 review samples,2026-09-02T15:15:30+00:00
44,Mohammed Bin Zayed City,ChIJ1acVeH1HXj4RSli59C2hk2k,3,5,"Nira, Layla, and Aileen were the best at their jobs. They created a whole comfy and welcoming environment. They drowned us with love and hospitality made us feel welcome and happy doing what we came to do. Lastly, everything was way better than we even excepted. Thank you for making every second amazing","Nira, Layla, and Aileen were the best at their jobs. They created a whole comfy and welcoming environment. They drowned us with love and hospitality made us feel welcome and happy doing what we came to do. Lastly, everything was way better than we even excepted. Thank you for making every second amazing",2025-10-25T16:22:10.136581888Z,10 months ago,judy hassan,https://www.google.com/maps/reviews/data=!4m6!14m5!1m4!2m3!1sCi9DQUlRQUNvZENodHljRjlvT2pZNE5ucGFVSGhaVFdWMlYyVkNkMGhQZG5wcmRVRRAB!2m1!1s0x3e5e477d7815a7d5:0x6993a12df4b9584a,Google Places API (New); API returns up to 5 review samples,2026-09-02T15:15:30+00:00
44,Mohammed Bin Zayed City,ChIJ1acVeH1HXj4RSli59C2hk2k,4,5,Nira is the hair stylist is very professional she likes her work and also Shoshma for wax is excellent,Nira is the hair stylist is very professional she likes her work and also Shoshma for wax is excellent,2026-04-28T08:36:23.436300348Z,4 months ago,Mariam alaamri,https://www.google.com/maps/reviews/data=!4m6!14m5!1m4!2m3!1sCi9DQUlRQUNvZENodHljRjlvT2tZMVVFVXdMV0pXUlZVMGQweEtObkJZYTFKNVdHYxAB!2m1!1s0x3e5e477d7815a7d5:0x6993a12df4b9584a,Google Places API (New); API returns up to 5 review samples,2026-09-02T15:15:30+00:00
44,Mohammed Bin Zayed City,ChIJ1acVeH1HXj4RSli59C2hk2k,5,5,"I had an amazing experience with Nira! She really listened to what I wanted and brought it to life even better than I imagined. My hair looks gorgeous, healthy, and styled perfectly. She’s friendly, professional, and truly talented. Highly recommend!","I had an amazing experience with Nira! She really listened to what I wanted and brought it to life even better than I imagined. My hair looks gorgeous, healthy, and styled perfectly. She’s friendly, professional, and truly talented. Highly recommend!",2025-12-19T10:13:12.105359294Z,8 months ago,Shamsa Almazrouei,https://www.google.com/maps/reviews/data=!4m6!14m5!1m4!2m3!1sCi9DQUlRQUNvZENodHljRjlvT2tSMVEzaHZaVUpFV1RNMmJtOXBlVXB2WW5kNFVtYxAB!2m1!1s0x3e5e477d7815a7d5:0x6993a12df4b9584a,Google Places API (New); API returns up to 5 review samples,2026-09-02T15:15:30+00:00
31,Nad Al Sheba,ChIJR6DuRulnXz4RsewBFpNYmzQ,1,5,"First time at Bedashing and I had such a great experience! Paulyn and Nisairah were both very nice, professional, and attentive. They did an amazing job with my manicure and pedicure and made me feel really comfortable. Will definitely be back ❤️","First time at Bedashing and I had such a great experience! Paulyn and Nisairah were both very nice, professional, and attentive. They did an amazing job with my manicure and pedicure and made me feel really comfortable. Will definitely be back ❤️",2026-03-29T18:58:40.566923394Z,5 months ago,Lara Atienza,https://www.google.com/maps/reviews/data=!4m6!14m5!1m4!2m3!1sCi9DQUlRQUNvZENodHljRjlvT2xOUVh6TkhSalYzVmxSMlVXVnVjR1pSTVZKNVdtYxAB!2m1!1s0x3e5f67e946eea047:0x349b58931601ecb1,Google Places API (New); API returns up to 5 review samples,2026-09-02T15:15:30+00:00
31,Nad Al Sheba,ChIJR6DuRulnXz4RsewBFpNYmzQ,2,5,"I had such a great experience with Arlene at Jessalyn Nail Salon. She is absolutely amazing — very professional, skilled, and attentive to detail. My nails turned out perfect, exactly how I wanted. You can really tell she takes pride in her work. There are two ladies at the salon, and Arlene was outstanding. Highly recommended, and I will definitely come back to her again!”","I had such a great experience with Arlene at Jessalyn Nail Salon. She is absolutely amazing — very professional, skilled, and attentive to detail. My nails turned out perfect, exactly how I wanted. You can really tell she takes pride in her work. There are two ladies at the salon, and Arlene was outstanding. Highly recommended, and I will definitely come back to her again!”",2026-01-23T12:05:31.110850285Z,7 months ago,Arsan Botisa,https://www.google.com/maps/reviews/data=!4m6!14m5!1m4!2m3!1sCi9DQUlRQUNvZENodHljRjlvT2pkU1JVZFhUMkpHU0ZwT2RWSmlSRUZXVjNCWFZGRRAB!2m1!1s0x3e5f67e946eea047:0x349b58931601ecb1,Google Places API (New); API returns up to 5 review samples,2026-09-02T15:15:30+00:00
31,Nad Al Sheba,ChIJR6DuRulnXz4RsewBFpNYmzQ,3,5,"I had my haircut done by Jennifer, and she was amazing! She is incredibly skilled and professional at what she does. She gave me exactly the haircut I asked for and also took the time to help me identify the issue with my scalp. I really appreciated her care, attention, and expertise. Thank you so much, Jennifer! Highly recommended!","I had my haircut done by Jennifer, and she was amazing! She is incredibly skilled and professional at what she does. She gave me exactly the haircut I asked for and also took the time to help me identify the issue with my scalp. I really appreciated her care, attention, and expertise. Thank you so much, Jennifer! Highly recommended!",2026-07-03T13:45:04.971763106Z,2 months ago,Tasneem Abou-kassem,https://www.google.com/maps/reviews/data=!4m6!14m5!1m4!2m3!1sCi9DQUlRQUNvZENodHljRjlvT2tOblduTkhZM1J0UXpCNWNVZFdNME5FVVc4NFRIYxAB!2m1!1s0x3e5f67e946eea047:0x349b58931601ecb1,Google Places API (New); API returns up to 5 review samples,2026-09-02T15:15:30+00:00
31,Nad Al Sheba,ChIJR6DuRulnXz4RsewBFpNYmzQ,4,5,Did my graduation nails today with nisairah and joana they did an amazing job the nail art was done perfectly and theres so much color variation,Did my graduation nails today with nisairah and joana they did an amazing job the nail art was done perfectly and theres so much color variation,2026-06-24T14:35:35.702718239Z,2 months ago,Hind Majid,https://www.google.com/maps/reviews/data=!4m6!14m5!1m4!2m3!1sCi9DQUlRQUNvZENodHljRjlvT2pSdlVGYzRXRmhaT1RSbVUzbG1WMlZsTURoQlIxRRAB!2m1!1s0x3e5f67e946eea047:0x349b58931601ecb1,Google Places API (New); API returns up to 5 review samples,2026-09-02T15:15:30+00:00
31,Nad Al Sheba,ChIJR6DuRulnXz4RsewBFpNYmzQ,5,1,"I had a very disappointing experience at Bedashing in Nad Al Sheba. I booked an appointment for a manicure and pedicure, expecting a basic level of service and flexibility. When I arrived, I politely asked if I could add a simple French finish. Instead of accommodating a small request, the staff refused.

As a customer, you expect a salon to listen and respond to what you ask for, especially when the request is quick and reasonable. Adding a French tip would have taken only a few extra minutes, yet they made no effort to adjust or assist. The attitude felt dismissive and unprofessional.

The overall service lacked basic customer care. There was no attempt to make me feel comfortable, no willingness to help, and no flexibility at all. I ended up leaving the salon feeling frustrated and upset, which is the opposite of what a salon visit should be.

This experience felt unfair and unethical. A business should value its customers and try to meet simple requests instead of turning them away. Unfortunately, this visit did not meet even the minimum expectations.

I would not recommend this branch based on my experience.","I had a very disappointing experience at Bedashing in Nad Al Sheba. I booked an appointment for a manicure and pedicure, expecting a basic level of service and flexibility. When I arrived, I politely asked if I could add a simple French finish. Instead of accommodating a small request, the staff refused.

As a customer, you expect a salon to listen and respond to what you ask for, especially when the request is quick and reasonable. Adding a French tip would have taken only a few extra minutes, yet they made no effort to adjust or assist. The attitude felt dismissive and unprofessional.

The overall service lacked basic customer care. There was no attempt to make me feel comfortable, no willingness to help, and no flexibility at all. I ended up leaving the salon feeling frustrated and upset, which is the opposite of what a salon visit should be.

This experience felt unfair and unethical. A business should value its customers and try to meet simple requests instead of turning them away. Unfortunately, this visit did not meet even the minimum expectations.

I would not recommend this branch based on my experience.",2026-03-19T19:46:45.028399219Z,5 months ago,Sara,https://www.google.com/maps/reviews/data=!4m6!14m5!1m4!2m3!1sCi9DQUlRQUNvZENodHljRjlvT25Ob1MzcHVUVVI0YURZMk1tVjZYM0p6VG14R1JWRRAB!2m1!1s0x3e5f67e946eea047:0x349b58931601ecb1,Google Places API (New); API returns up to 5 review samples,2026-09-02T15:15:30+00:00
52,Noya Plaza,ChIJ8ZtA3AhPXj4R9bv4hORDLjI,1,5,"I just want to say a huge thank you to you rizal! ❤️ You always do my lashes perfectly, and I always leave the salon feeling so happy and confident. Your attention to detail, kindness, and professionalism are truly amazing. You’re honestly the only lash technician I fully trust. Thank you for always making me look and feel my best. Keep up the fantastic work! 🥰✨","I just want to say a huge thank you to you rizal! ❤️ You always do my lashes perfectly, and I always leave the salon feeling so happy and confident. Your attention to detail, kindness, and professionalism are truly amazing. You’re honestly the only lash technician I fully trust. Thank you for always making me look and feel my best. Keep up the fantastic work! 🥰✨",2026-07-05T18:41:07.359634232Z,a month ago,Khadeeja Bader,https://www.google.com/maps/reviews/data=!4m6!14m5!1m4!2m3!1sCi9DQUlRQUNvZENodHljRjlvT2pZNVFXRnphbFo0TVc4MmIzbHdkVW81TXkweVZsRRAB!2m1!1s0x3e5e4f08dc409bf1:0x322e43e484f8bbf5,Google Places API (New); API returns up to 5 review samples,2026-09-02T15:15:30+00:00
52,Noya Plaza,ChIJ8ZtA3AhPXj4R9bv4hORDLjI,2,1,"Disappointing Experience at Bedashing Beauty Lounge – Noya Plaza

I recently visited Bedashing Beauty Lounge (Noya Plaza) for a gel manicure service that cost around AED 400, and unfortunately, the experience was very disappointing.

Less than 24 hours after my appointment, the gel polish started peeling and coming off. This is unacceptable for a gel service, which is supposed to last at least 2–3 weeks. What makes this even more frustrating is that this is not the first time this has happened at this salon. I gave them another chance, but the quality has clearly not improved.

For a premium price, I expected premium quality — proper preparation, high-quality products, and long-lasting results. Instead, I received poor durability, rushed work, and low-quality polish, which does not match the brand’s reputation or pricing.

Paying AED 400 for a manicure that fails within a day is simply not acceptable. I am very disappointed and will seriously reconsider returning unless quality and accountability improve.","Disappointing Experience at Bedashing Beauty Lounge – Noya Plaza

I recently visited Bedashing Beauty Lounge (Noya Plaza) for a gel manicure service that cost around AED 400, and unfortunately, the experience was very disappointing.

Less than 24 hours after my appointment, the gel polish started peeling and coming off. This is unacceptable for a gel service, which is supposed to last at least 2–3 weeks. What makes this even more frustrating is that this is not the first time this has happened at this salon. I gave them another chance, but the quality has clearly not improved.

For a premium price, I expected premium quality — proper preparation, high-quality products, and long-lasting results. Instead, I received poor durability, rushed work, and low-quality polish, which does not match the brand’s reputation or pricing.

Paying AED 400 for a manicure that fails within a day is simply not acceptable. I am very disappointed and will seriously reconsider returning unless quality and accountability improve.",2026-01-26T14:34:34.684411249Z,7 months ago,S Alawadhi,https://www.google.com/maps/reviews/data=!4m6!14m5!1m4!2m3!1sCi9DQUlRQUNvZENodHljRjlvT2pGMFVtRlNZbGh3VHpSU2RuWTRTV1ZKWkUxWFQwRRAB!2m1!1s0x3e5e4f08dc409bf1:0x322e43e484f8bbf5,Google Places API (New); API returns up to 5 review samples,2026-09-02T15:15:30+00:00
52,Noya Plaza,ChIJ8ZtA3AhPXj4R9bv4hORDLjI,3,5,"I had such an amazing experience at Bedashing Beauty Salon in Noya Plaza! 💕 I’m genuinely so impressed with the service and will definitely be coming back again.

A huge thank you to Hennessy for doing my nails so beautifully. She was incredibly kind, gentle, friendly, and so lovely to talk to during the whole procedure. She really made my experience here even better and paid attention to every detail with so much care. I absolutely love how my nails turned out. I had an amazing conversation with her

Also, Hazel did my feet and cleaned them with so much passion and care. She was so funny and cute 😂 and made the appointment so enjoyable. Loved both of them so much!!

The Egyptian accountant was also so kind and beautiful. she’s very professional, always checking on the clients to make sure they’re comfortable and truly made me feel at home in the salon, which made the whole experience even more comfortable and welcoming.

And the iced Spanish latte I ordered was absolutely delicious. Highly recommend this salon for both the amazing service and the warm atmosphere!!!!!!!!!🥰🥰","I had such an amazing experience at Bedashing Beauty Salon in Noya Plaza! 💕 I’m genuinely so impressed with the service and will definitely be coming back again.

A huge thank you to Hennessy for doing my nails so beautifully. She was incredibly kind, gentle, friendly, and so lovely to talk to during the whole procedure. She really made my experience here even better and paid attention to every detail with so much care. I absolutely love how my nails turned out. I had an amazing conversation with her

Also, Hazel did my feet and cleaned them with so much passion and care. She was so funny and cute 😂 and made the appointment so enjoyable. Loved both of them so much!!

The Egyptian accountant was also so kind and beautiful. she’s very professional, always checking on the clients to make sure they’re comfortable and truly made me feel at home in the salon, which made the whole experience even more comfortable and welcoming.

And the iced Spanish latte I ordered was absolutely delicious. Highly recommend this salon for both the amazing service and the warm atmosphere!!!!!!!!!🥰🥰",2026-05-07T14:19:38.134776991Z,3 months ago,Noor,https://www.google.com/maps/reviews/data=!4m6!14m5!1m4!2m3!1sCi9DQUlRQUNvZENodHljRjlvT2tWdmFXdHdWM0F6TVhWRWNGcGZaR3RIY1d4Sk5sRRAB!2m1!1s0x3e5e4f08dc409bf1:0x322e43e484f8bbf5,Google Places API (New); API returns up to 5 review samples,2026-09-02T15:15:30+00:00
52,Noya Plaza,ChIJ8ZtA3AhPXj4R9bv4hORDLjI,4,1,"I booked a gel manicure and pedicure. The manicure was done without gel because the lady said the gel would come off my nails after two days (which is strange because this has never happened before). The pedicure was done terribly and I asked to have it removed because the idea was to cut the skin around my toes after everything had already been finished (peach color on the photo)
The lady then said she would remove everything and start again. I didn’t have another 3 hours to spend in the salon.
On top of that, several layers of nail polish were applied because two coats didn’t cover properly and she wanted to send me home with streaks, arguing that my nail plate is uneven. That’s unprofessional, as that’s exactly why I come to the salon- so my nails are properly prepped for the color.
After the polish was removed, another lady started working on my cuticles again, which only confirmed that they were done incorrectly the first time.
They applied regular nail polish as a “compensation”, but after leaving the salon it already looked like this (pink colour in the photo), even though I dried it under the lamp for a long time (longer than recommended, as I mentioned I was in a hurry and had a flight to catch). I was told it would dry in 10 minutes, but it took around 20 and the polish was still wet and got smudged.
A waste of time and money- I do not recommend.","I booked a gel manicure and pedicure. The manicure was done without gel because the lady said the gel would come off my nails after two days (which is strange because this has never happened before). The pedicure was done terribly and I asked to have it removed because the idea was to cut the skin around my toes after everything had already been finished (peach color on the photo)
The lady then said she would remove everything and start again. I didn’t have another 3 hours to spend in the salon.
On top of that, several layers of nail polish were applied because two coats didn’t cover properly and she wanted to send me home with streaks, arguing that my nail plate is uneven. That’s unprofessional, as that’s exactly why I come to the salon- so my nails are properly prepped for the color.
After the polish was removed, another lady started working on my cuticles again, which only confirmed that they were done incorrectly the first time.
They applied regular nail polish as a “compensation”, but after leaving the salon it already looked like this (pink colour in the photo), even though I dried it under the lamp for a long time (longer than recommended, as I mentioned I was in a hurry and had a flight to catch). I was told it would dry in 10 minutes, but it took around 20 and the polish was still wet and got smudged.
A waste of time and money- I do not recommend.",2025-12-08T13:22:24.110926336Z,8 months ago,julita Rzewucka,https://www.google.com/maps/reviews/data=!4m6!14m5!1m4!2m3!1sCi9DQUlRQUNvZENodHljRjlvT2xOT2FYcFNlRTlUTlZKcWR6bERUblJEZURGdVVrRRAB!2m1!1s0x3e5e4f08dc409bf1:0x322e43e484f8bbf5,Google Places API (New); API returns up to 5 review samples,2026-09-02T15:15:30+00:00
52,Noya Plaza,ChIJ8ZtA3AhPXj4R9bv4hORDLjI,5,5,"I had such a lovely experience at Bedashing Beauty Lounge in Noya, Yas.

I enjoyed both a massage and a pedicure, and both treatments were amazing. Regine was so lovely and the massage was so relaxing and exactly what I needed. For my pedicure, Rizel was so pleasant, and professional. They made the whole experience feel calm and enjoyable.

The staff are genuinely lovely therapists who make you feel welcomed and well looked after. I left feeling refreshed, pampered, and very impressed. Will definitely be back soon!","I had such a lovely experience at Bedashing Beauty Lounge in Noya, Yas.

I enjoyed both a massage and a pedicure, and both treatments were amazing. Regine was so lovely and the massage was so relaxing and exactly what I needed. For my pedicure, Rizel was so pleasant, and professional. They made the whole experience feel calm and enjoyable.

The staff are genuinely lovely therapists who make you feel welcomed and well looked after. I left feeling refreshed, pampered, and very impressed. Will definitely be back soon!",2026-02-25T04:13:39.571542161Z,6 months ago,Miss Whyte,https://www.google.com/maps/reviews/data=!4m6!14m5!1m4!2m3!1sCi9DQUlRQUNvZENodHljRjlvT2pGR2EwYzBlRWhXVDI5R2VVVkRaRkJ5VVhoVU5HYxAB!2m1!1s0x3e5e4f08dc409bf1:0x322e43e484f8bbf5,Google Places API (New); API returns up to 5 review samples,2026-09-02T15:15:30+00:00
